fname,label,aso_id,manually_verified,noisy_small
181735.wav,Piano,/m/05r5c,0,0
175053.wav,Clapping,/m/0l15bq,0,0
122145.wav,Tearing,/m/07qcx4z,0,0
94342.wav,Walk_or_footsteps,/m/07pbtc8,0,0
179994.wav,Tearing,/m/07qcx4z,0,0
343639.wav,Piano,/m/05r5c,0,0
68892.wav,Tearing,/m/07qcx4z,0,0
253229.wav,Piano,/m/05r5c,0,0
89385.wav,Tearing,/m/07qcx4z,0,0
72652.wav,Squeak,/m/07q6cd_,0,0
366893.wav,Tearing,/m/07qcx4z,0,0
169256.wav,Walk_or_footsteps,/m/07pbtc8,0,0
232822.wav,Walk_or_footsteps,/m/07pbtc8,0,0
25902.wav,Tearing,/m/07qcx4z,0,0
94811.wav,Piano,/m/05r5c,0,0
138054.wav,Walk_or_footsteps,/m/07pbtc8,0,0
261404.wav,Tearing,/m/07qcx4z,0,0
158587.wav,Piano,/m/05r5c,0,0
327989.wav,Tearing,/m/07qcx4z,0,0
426357.wav,Walk_or_footsteps,/m/07pbtc8,0,0
257468.wav,Walk_or_footsteps,/m/07pbtc8,0,0
406745.wav,Walk_or_footsteps,/m/07pbtc8,0,0
8909.wav,Piano,/m/05r5c,0,0
106017.wav,Clapping,/m/0l15bq,0,0
141124.wav,Tearing,/m/07qcx4z,0,0
89381.wav,Tearing,/m/07qcx4z,0,0
258021.wav,Walk_or_footsteps,/m/07pbtc8,0,0
72656.wav,Squeak,/m/07q6cd_,0,0
278929.wav,Walk_or_footsteps,/m/07pbtc8,0,0
21729.wav,Tearing,/m/07qcx4z,0,0
187343.wav,Squeak,/m/07q6cd_,0,0
429908.wav,Piano,/m/05r5c,0,0
72657.wav,Squeak,/m/07q6cd_,0,0
72658.wav,Squeak,/m/07q6cd_,0,0
221950.wav,Clapping,/m/0l15bq,0,0
277123.wav,Piano,/m/05r5c,0,0
386692.wav,Walk_or_footsteps,/m/07pbtc8,0,0
70834.wav,Piano,/m/05r5c,0,0
252256.wav,Tearing,/m/07qcx4z,0,0
201615.wav,Tearing,/m/07qcx4z,0,0
350205.wav,Piano,/m/05r5c,0,0
382566.wav,Piano,/m/05r5c,0,0
231273.wav,Tearing,/m/07qcx4z,0,0
361715.wav,Clapping,/m/0l15bq,0,0
160595.wav,Walk_or_footsteps,/m/07pbtc8,0,0
159082.wav,Tearing,/m/07qcx4z,0,0
40644.wav,Walk_or_footsteps,/m/07pbtc8,0,0
25321.wav,Clapping,/m/0l15bq,0,0
159090.wav,Tearing,/m/07qcx4z,0,0
416312.wav,Clapping,/m/0l15bq,0,0
40688.wav,Walk_or_footsteps,/m/07pbtc8,0,0
328052.wav,Tearing,/m/07qcx4z,0,0
44925.wav,Tearing,/m/07qcx4z,0,0
155010.wav,Tearing,/m/07qcx4z,0,1
272152.wav,Walk_or_footsteps,/m/07pbtc8,0,0
8975.wav,Piano,/m/05r5c,0,0
181575.wav,Walk_or_footsteps,/m/07pbtc8,0,0
187271.wav,Tearing,/m/07qcx4z,0,0
349847.wav,Tearing,/m/07qcx4z,0,0
277133.wav,Piano,/m/05r5c,0,0
109593.wav,Walk_or_footsteps,/m/07pbtc8,0,0
273407.wav,Walk_or_footsteps,/m/07pbtc8,0,0
196559.wav,Clapping,/m/0l15bq,0,1
41346.wav,Piano,/m/05r5c,0,0
10393.wav,Tearing,/m/07qcx4z,0,0
263005.wav,Walk_or_footsteps,/m/07pbtc8,0,0
18329.wav,Tearing,/m/07qcx4z,0,0
189852.wav,Walk_or_footsteps,/m/07pbtc8,0,0
187804.wav,Tearing,/m/07qcx4z,0,0
125092.wav,Squeak,/m/07q6cd_,0,0
179013.wav,Tearing,/m/07qcx4z,0,0
178593.wav,Tearing,/m/07qcx4z,0,0
40678.wav,Walk_or_footsteps,/m/07pbtc8,0,0
72667.wav,Squeak,/m/07q6cd_,0,1
350080.wav,Piano,/m/05r5c,0,0
431095.wav,Piano,/m/05r5c,0,0
200836.wav,Clapping,/m/0l15bq,0,0
184150.wav,Walk_or_footsteps,/m/07pbtc8,0,0
181772.wav,Tearing,/m/07qcx4z,0,0
215972.wav,Tearing,/m/07qcx4z,0,0
30634.wav,Tearing,/m/07qcx4z,0,0
30636.wav,Tearing,/m/07qcx4z,0,0
111105.wav,Tearing,/m/07qcx4z,0,0
137811.wav,Walk_or_footsteps,/m/07pbtc8,0,0
411217.wav,Clapping,/m/0l15bq,0,0
201765.wav,Tearing,/m/07qcx4z,0,1
382432.wav,Piano,/m/05r5c,0,0
232239.wav,Squeak,/m/07q6cd_,0,0
155973.wav,Tearing,/m/07qcx4z,0,0
338878.wav,Tearing,/m/07qcx4z,0,0
338879.wav,Tearing,/m/07qcx4z,0,0
250121.wav,Walk_or_footsteps,/m/07pbtc8,0,0
253271.wav,Piano,/m/05r5c,0,0
125379.wav,Tearing,/m/07qcx4z,0,0
200196.wav,Clapping,/m/0l15bq,0,0
398775.wav,Walk_or_footsteps,/m/07pbtc8,0,0
152798.wav,Walk_or_footsteps,/m/07pbtc8,0,0
196918.wav,Piano,/m/05r5c,0,0
271938.wav,Walk_or_footsteps,/m/07pbtc8,0,0
135633.wav,Tearing,/m/07qcx4z,0,0
382488.wav,Piano,/m/05r5c,0,0
89778.wav,Tearing,/m/07qcx4z,0,0
57801.wav,Walk_or_footsteps,/m/07pbtc8,0,0
55139.wav,Walk_or_footsteps,/m/07pbtc8,0,0
47447.wav,Clapping,/m/0l15bq,0,0
254554.wav,Walk_or_footsteps,/m/07pbtc8,0,0
137708.wav,Tearing,/m/07qcx4z,0,0
15340.wav,Squeak,/m/07q6cd_,0,0
433605.wav,Clapping,/m/0l15bq,0,0
167680.wav,Walk_or_footsteps,/m/07pbtc8,0,0
196598.wav,Tearing,/m/07qcx4z,0,0
324599.wav,Tearing,/m/07qcx4z,0,0
148442.wav,Piano,/m/05r5c,0,0
196600.wav,Tearing,/m/07qcx4z,0,0
196602.wav,Tearing,/m/07qcx4z,0,0
350192.wav,Piano,/m/05r5c,0,0
15342.wav,Squeak,/m/07q6cd_,0,0
412326.wav,Piano,/m/05r5c,0,0
409232.wav,Tearing,/m/07qcx4z,0,0
397448.wav,Tearing,/m/07qcx4z,0,0
252337.wav,Piano,/m/05r5c,0,0
197459.wav,Squeak,/m/07q6cd_,0,0
349947.wav,Piano,/m/05r5c,0,0
390876.wav,Tearing,/m/07qcx4z,0,0
410834.wav,Tearing,/m/07qcx4z,0,0
269858.wav,Walk_or_footsteps,/m/07pbtc8,0,0
261108.wav,Squeak,/m/07q6cd_,0,0
369639.wav,Walk_or_footsteps,/m/07pbtc8,0,0
409775.wav,Walk_or_footsteps,/m/07pbtc8,0,0
427819.wav,Tearing,/m/07qcx4z,0,0
31757.wav,Walk_or_footsteps,/m/07pbtc8,0,0
330887.wav,Walk_or_footsteps,/m/07pbtc8,0,0
409347.wav,Tearing,/m/07qcx4z,0,0
28622.wav,Piano,/m/05r5c,0,0
337305.wav,Piano,/m/05r5c,0,0
391502.wav,Tearing,/m/07qcx4z,0,0
401604.wav,Tearing,/m/07qcx4z,0,0
333625.wav,Walk_or_footsteps,/m/07pbtc8,0,0
432026.wav,Piano,/m/05r5c,0,0
343629.wav,Piano,/m/05r5c,0,0
433985.wav,Tearing,/m/07qcx4z,0,0
148563.wav,Piano,/m/05r5c,0,0
28661.wav,Walk_or_footsteps,/m/07pbtc8,0,0
82836.wav,Walk_or_footsteps,/m/07pbtc8,0,0
203486.wav,Piano,/m/05r5c,0,0
252539.wav,Piano,/m/05r5c,0,0
205819.wav,Walk_or_footsteps,/m/07pbtc8,0,0
404497.wav,Tearing,/m/07qcx4z,0,0
433534.wav,Tearing,/m/07qcx4z,0,0
419452.wav,Walk_or_footsteps,/m/07pbtc8,0,0
31160.wav,Piano,/m/05r5c,0,0
350165.wav,Piano,/m/05r5c,0,0
388327.wav,Walk_or_footsteps,/m/07pbtc8,0,0
428569.wav,Tearing,/m/07qcx4z,0,0
382379.wav,Piano,/m/05r5c,0,0
405662.wav,Tearing,/m/07qcx4z,0,0
428961.wav,Tearing,/m/07qcx4z,0,0
432030.wav,Piano,/m/05r5c,0,0
406400.wav,Tearing,/m/07qcx4z,0,0
277107.wav,Piano,/m/05r5c,0,0
405385.wav,Tearing,/m/07qcx4z,0,0
252537.wav,Piano,/m/05r5c,0,0
343637.wav,Piano,/m/05r5c,0,0
406402.wav,Tearing,/m/07qcx4z,0,0
369835.wav,Walk_or_footsteps,/m/07pbtc8,0,0
422151.wav,Tearing,/m/07qcx4z,0,0
273101.wav,Walk_or_footsteps,/m/07pbtc8,0,0
138343.wav,Walk_or_footsteps,/m/07pbtc8,0,0
342235.wav,Walk_or_footsteps,/m/07pbtc8,0,0
103971.wav,Walk_or_footsteps,/m/07pbtc8,0,1
418967.wav,Tearing,/m/07qcx4z,0,0
433648.wav,Tearing,/m/07qcx4z,0,0
264705.wav,Walk_or_footsteps,/m/07pbtc8,0,0
337089.wav,Writing,/m/081rb,1,0
347362.wav,Writing,/m/081rb,1,0
272204.wav,Writing,/m/081rb,1,0
337084.wav,Writing,/m/081rb,1,0
332087.wav,Writing,/m/081rb,1,0
335932.wav,Writing,/m/081rb,1,0
231454.wav,Writing,/m/081rb,1,0
365890.wav,Writing,/m/081rb,1,0
253901.wav,Writing,/m/081rb,1,0
125397.wav,Writing,/m/081rb,1,0
178369.wav,Writing,/m/081rb,1,0
377838.wav,Writing,/m/081rb,1,0
335512.wav,Writing,/m/081rb,1,0
335504.wav,Writing,/m/081rb,1,0
335953.wav,Writing,/m/081rb,1,0
335519.wav,Writing,/m/081rb,1,0
232418.wav,Writing,/m/081rb,1,0
177881.wav,Writing,/m/081rb,1,0
335946.wav,Writing,/m/081rb,1,0
337091.wav,Writing,/m/081rb,1,0
232419.wav,Writing,/m/081rb,1,0
377831.wav,Writing,/m/081rb,1,0
178370.wav,Writing,/m/081rb,1,0
119144.wav,Writing,/m/081rb,1,0
326961.wav,Writing,/m/081rb,1,0
335944.wav,Writing,/m/081rb,1,0
278159.wav,Writing,/m/081rb,1,0
209666.wav,Writing,/m/081rb,1,0
221722.wav,Writing,/m/081rb,1,0
341738.wav,Writing,/m/081rb,1,0
154431.wav,Writing,/m/081rb,1,0
335517.wav,Writing,/m/081rb,1,0
70768.wav,Writing,/m/081rb,1,0
335513.wav,Writing,/m/081rb,1,0
335503.wav,Writing,/m/081rb,1,0
349703.wav,Writing,/m/081rb,1,0
335936.wav,Writing,/m/081rb,1,0
335939.wav,Writing,/m/081rb,1,0
231453.wav,Writing,/m/081rb,1,0
335948.wav,Writing,/m/081rb,1,0
335934.wav,Writing,/m/081rb,1,0
333084.wav,Writing,/m/081rb,1,0
335950.wav,Writing,/m/081rb,1,0
267501.wav,Writing,/m/081rb,1,0
339741.wav,Writing,/m/081rb,1,0
335930.wav,Writing,/m/081rb,1,0
261390.wav,Writing,/m/081rb,1,0
271469.wav,Writing,/m/081rb,1,0
180443.wav,Writing,/m/081rb,1,0
335951.wav,Writing,/m/081rb,1,0
335511.wav,Writing,/m/081rb,1,0
335949.wav,Writing,/m/081rb,1,0
82610.wav,Writing,/m/081rb,1,0
335496.wav,Writing,/m/081rb,1,0
167265.wav,Writing,/m/081rb,1,0
146784.wav,Writing,/m/081rb,1,0
221745.wav,Writing,/m/081rb,1,0
377844.wav,Writing,/m/081rb,1,0
221733.wav,Writing,/m/081rb,1,0
335509.wav,Writing,/m/081rb,1,0
321137.wav,Writing,/m/081rb,1,0
261394.wav,Writing,/m/081rb,1,0
221707.wav,Writing,/m/081rb,1,0
180442.wav,Writing,/m/081rb,1,0
335518.wav,Writing,/m/081rb,1,0
377836.wav,Writing,/m/081rb,1,0
70839.wav,Piano,/m/05r5c,0,0
218314.wav,Walk_or_footsteps,/m/07pbtc8,0,0
433613.wav,Walk_or_footsteps,/m/07pbtc8,0,0
244925.wav,Writing,/m/081rb,0,0
233509.wav,Walk_or_footsteps,/m/07pbtc8,0,0
176929.wav,Piano,/m/05r5c,0,0
270346.wav,Writing,/m/081rb,0,0
377317.wav,Walk_or_footsteps,/m/07pbtc8,0,0
90173.wav,Walk_or_footsteps,/m/07pbtc8,0,0
221726.wav,Writing,/m/081rb,0,0
393001.wav,Walk_or_footsteps,/m/07pbtc8,0,0
221727.wav,Writing,/m/081rb,0,0
221732.wav,Writing,/m/081rb,0,0
259435.wav,Piano,/m/05r5c,0,0
431067.wav,Piano,/m/05r5c,0,0
153136.wav,Writing,/m/081rb,0,1
419111.wav,Walk_or_footsteps,/m/07pbtc8,0,0
8949.wav,Piano,/m/05r5c,0,1
94812.wav,Piano,/m/05r5c,0,0
378129.wav,Walk_or_footsteps,/m/07pbtc8,0,0
196701.wav,Walk_or_footsteps,/m/07pbtc8,0,0
154711.wav,Writing,/m/081rb,0,0
318557.wav,Writing,/m/081rb,0,0
175574.wav,Piano,/m/05r5c,0,0
25520.wav,Walk_or_footsteps,/m/07pbtc8,0,0
50803.wav,Writing,/m/081rb,0,0
176497.wav,Piano,/m/05r5c,0,0
176178.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272556.wav,Walk_or_footsteps,/m/07pbtc8,0,0
382519.wav,Piano,/m/05r5c,0,0
197134.wav,Wind,/m/03m9d0z,0,0
335497.wav,Writing,/m/081rb,0,0
252524.wav,Piano,/m/05r5c,0,0
203917.wav,Writing,/m/081rb,0,0
335505.wav,Writing,/m/081rb,0,0
335506.wav,Writing,/m/081rb,0,0
127792.wav,Piano,/m/05r5c,0,0
252550.wav,Piano,/m/05r5c,0,0
210573.wav,Walk_or_footsteps,/m/07pbtc8,0,1
259944.wav,Piano,/m/05r5c,0,0
138027.wav,Walk_or_footsteps,/m/07pbtc8,0,0
335515.wav,Writing,/m/081rb,0,1
186020.wav,Writing,/m/081rb,0,1
215981.wav,Writing,/m/081rb,0,1
39216.wav,Piano,/m/05r5c,0,0
264877.wav,Writing,/m/081rb,0,0
386690.wav,Walk_or_footsteps,/m/07pbtc8,0,0
251879.wav,Piano,/m/05r5c,0,0
196796.wav,Writing,/m/081rb,0,0
8910.wav,Piano,/m/05r5c,0,0
264660.wav,Walk_or_footsteps,/m/07pbtc8,0,1
271891.wav,Walk_or_footsteps,/m/07pbtc8,0,0
390570.wav,Walk_or_footsteps,/m/07pbtc8,0,0
337779.wav,Piano,/m/05r5c,0,0
99146.wav,Piano,/m/05r5c,0,1
382561.wav,Piano,/m/05r5c,0,0
217964.wav,Walk_or_footsteps,/m/07pbtc8,0,0
160593.wav,Walk_or_footsteps,/m/07pbtc8,0,0
333027.wav,Writing,/m/081rb,0,0
9009.wav,Piano,/m/05r5c,0,0
10338.wav,Piano,/m/05r5c,0,0
219366.wav,Writing,/m/081rb,0,0
272301.wav,Walk_or_footsteps,/m/07pbtc8,0,0
253273.wav,Piano,/m/05r5c,0,0
170239.wav,Writing,/m/081rb,0,0
110972.wav,Piano,/m/05r5c,0,0
263917.wav,Walk_or_footsteps,/m/07pbtc8,0,0
178445.wav,Writing,/m/081rb,0,0
340230.wav,Walk_or_footsteps,/m/07pbtc8,0,0
349963.wav,Piano,/m/05r5c,0,0
79141.wav,Writing,/m/081rb,0,0
98706.wav,Walk_or_footsteps,/m/07pbtc8,0,0
181748.wav,Piano,/m/05r5c,0,0
405427.wav,Coin_(dropping),/m/0242l,1,0
154410.wav,Coin_(dropping),/m/0242l,1,0
153364.wav,Coin_(dropping),/m/0242l,1,0
130105.wav,Coin_(dropping),/m/0242l,1,0
410840.wav,Coin_(dropping),/m/0242l,1,0
186356.wav,Coin_(dropping),/m/0242l,1,0
419469.wav,Coin_(dropping),/m/0242l,1,0
119441.wav,Coin_(dropping),/m/0242l,1,0
181905.wav,Coin_(dropping),/m/0242l,1,0
160502.wav,Coin_(dropping),/m/0242l,1,0
119832.wav,Coin_(dropping),/m/0242l,1,0
379057.wav,Coin_(dropping),/m/0242l,1,0
162192.wav,Coin_(dropping),/m/0242l,1,0
124522.wav,Coin_(dropping),/m/0242l,1,0
188754.wav,Coin_(dropping),/m/0242l,1,0
19778.wav,Coin_(dropping),/m/0242l,1,0
195782.wav,Coin_(dropping),/m/0242l,1,0
233401.wav,Coin_(dropping),/m/0242l,1,0
240780.wav,Coin_(dropping),/m/0242l,1,0
319631.wav,Coin_(dropping),/m/0242l,1,0
232557.wav,Coin_(dropping),/m/0242l,1,0
133856.wav,Coin_(dropping),/m/0242l,1,0
235268.wav,Coin_(dropping),/m/0242l,1,0
327500.wav,Coin_(dropping),/m/0242l,1,0
52221.wav,Coin_(dropping),/m/0242l,1,0
233485.wav,Coin_(dropping),/m/0242l,1,0
85164.wav,Coin_(dropping),/m/0242l,1,0
184692.wav,Coin_(dropping),/m/0242l,1,0
195601.wav,Coin_(dropping),/m/0242l,1,0
195604.wav,Coin_(dropping),/m/0242l,1,0
257347.wav,Coin_(dropping),/m/0242l,1,0
257346.wav,Coin_(dropping),/m/0242l,1,0
391942.wav,Coin_(dropping),/m/0242l,1,0
391951.wav,Coin_(dropping),/m/0242l,1,0
232549.wav,Coin_(dropping),/m/0242l,1,0
232552.wav,Coin_(dropping),/m/0242l,1,0
120019.wav,Coin_(dropping),/m/0242l,1,0
120034.wav,Coin_(dropping),/m/0242l,1,0
264987.wav,Coin_(dropping),/m/0242l,1,0
265011.wav,Coin_(dropping),/m/0242l,1,0
360739.wav,Coin_(dropping),/m/0242l,1,0
360763.wav,Coin_(dropping),/m/0242l,1,0
364848.wav,Coin_(dropping),/m/0242l,1,0
364850.wav,Coin_(dropping),/m/0242l,1,0
235481.wav,Coin_(dropping),/m/0242l,1,0
235480.wav,Coin_(dropping),/m/0242l,1,0
329031.wav,Coin_(dropping),/m/0242l,1,0
329032.wav,Coin_(dropping),/m/0242l,1,0
132938.wav,Coin_(dropping),/m/0242l,1,0
132939.wav,Coin_(dropping),/m/0242l,1,0
29643.wav,Coin_(dropping),/m/0242l,1,0
29649.wav,Coin_(dropping),/m/0242l,1,0
47141.wav,Coin_(dropping),/m/0242l,1,0
47138.wav,Coin_(dropping),/m/0242l,1,0
369702.wav,Coin_(dropping),/m/0242l,1,0
369701.wav,Coin_(dropping),/m/0242l,1,0
187147.wav,Coin_(dropping),/m/0242l,1,0
187145.wav,Coin_(dropping),/m/0242l,1,0
407890.wav,Coin_(dropping),/m/0242l,1,0
407988.wav,Coin_(dropping),/m/0242l,1,0
211454.wav,Coin_(dropping),/m/0242l,1,0
207523.wav,Coin_(dropping),/m/0242l,1,0
211453.wav,Coin_(dropping),/m/0242l,1,0
140371.wav,Coin_(dropping),/m/0242l,1,0
140375.wav,Coin_(dropping),/m/0242l,1,0
140383.wav,Coin_(dropping),/m/0242l,1,0
362761.wav,Coin_(dropping),/m/0242l,1,0
362759.wav,Coin_(dropping),/m/0242l,1,0
362760.wav,Coin_(dropping),/m/0242l,1,0
400113.wav,Coin_(dropping),/m/0242l,1,0
400115.wav,Coin_(dropping),/m/0242l,1,0
400116.wav,Coin_(dropping),/m/0242l,1,0
181760.wav,Coin_(dropping),/m/0242l,1,0
181761.wav,Coin_(dropping),/m/0242l,1,0
181758.wav,Coin_(dropping),/m/0242l,1,0
181759.wav,Coin_(dropping),/m/0242l,1,0
63520.wav,Coin_(dropping),/m/0242l,1,0
63524.wav,Coin_(dropping),/m/0242l,1,0
63523.wav,Coin_(dropping),/m/0242l,1,0
63522.wav,Coin_(dropping),/m/0242l,1,0
212066.wav,Coin_(dropping),/m/0242l,1,0
213698.wav,Coin_(dropping),/m/0242l,1,0
212118.wav,Coin_(dropping),/m/0242l,1,0
212398.wav,Coin_(dropping),/m/0242l,1,0
60767.wav,Coin_(dropping),/m/0242l,1,0
60765.wav,Coin_(dropping),/m/0242l,1,0
60768.wav,Coin_(dropping),/m/0242l,1,0
60770.wav,Coin_(dropping),/m/0242l,1,0
349275.wav,Coin_(dropping),/m/0242l,1,0
349276.wav,Coin_(dropping),/m/0242l,1,0
349281.wav,Coin_(dropping),/m/0242l,1,0
349274.wav,Coin_(dropping),/m/0242l,1,0
349277.wav,Coin_(dropping),/m/0242l,1,0
349278.wav,Coin_(dropping),/m/0242l,1,0
349283.wav,Coin_(dropping),/m/0242l,1,0
349279.wav,Coin_(dropping),/m/0242l,1,0
349282.wav,Coin_(dropping),/m/0242l,1,0
184736.wav,Coin_(dropping),/m/0242l,1,0
184737.wav,Coin_(dropping),/m/0242l,1,0
184743.wav,Coin_(dropping),/m/0242l,1,0
184735.wav,Coin_(dropping),/m/0242l,1,0
184741.wav,Coin_(dropping),/m/0242l,1,0
184744.wav,Coin_(dropping),/m/0242l,1,0
184739.wav,Coin_(dropping),/m/0242l,1,0
184740.wav,Coin_(dropping),/m/0242l,1,0
184742.wav,Coin_(dropping),/m/0242l,1,0
213923.wav,Coin_(dropping),/m/0242l,1,0
218470.wav,Coin_(dropping),/m/0242l,1,0
218472.wav,Coin_(dropping),/m/0242l,1,0
218473.wav,Coin_(dropping),/m/0242l,1,0
218466.wav,Coin_(dropping),/m/0242l,1,0
218471.wav,Coin_(dropping),/m/0242l,1,0
218474.wav,Coin_(dropping),/m/0242l,1,0
218912.wav,Coin_(dropping),/m/0242l,1,0
218465.wav,Coin_(dropping),/m/0242l,1,0
218468.wav,Coin_(dropping),/m/0242l,1,0
423331.wav,Coin_(dropping),/m/0242l,1,0
423333.wav,Coin_(dropping),/m/0242l,1,0
423339.wav,Coin_(dropping),/m/0242l,1,0
423343.wav,Coin_(dropping),/m/0242l,1,0
423337.wav,Coin_(dropping),/m/0242l,1,0
423338.wav,Coin_(dropping),/m/0242l,1,0
423341.wav,Coin_(dropping),/m/0242l,1,0
423332.wav,Coin_(dropping),/m/0242l,1,0
423335.wav,Coin_(dropping),/m/0242l,1,0
423340.wav,Coin_(dropping),/m/0242l,1,0
423342.wav,Coin_(dropping),/m/0242l,1,0
423344.wav,Coin_(dropping),/m/0242l,1,0
336572.wav,Coin_(dropping),/m/0242l,1,0
336575.wav,Coin_(dropping),/m/0242l,1,0
336581.wav,Coin_(dropping),/m/0242l,1,0
336585.wav,Coin_(dropping),/m/0242l,1,0
336574.wav,Coin_(dropping),/m/0242l,1,0
336576.wav,Coin_(dropping),/m/0242l,1,0
336577.wav,Coin_(dropping),/m/0242l,1,0
336578.wav,Coin_(dropping),/m/0242l,1,0
336571.wav,Coin_(dropping),/m/0242l,1,0
336573.wav,Coin_(dropping),/m/0242l,1,0
336579.wav,Coin_(dropping),/m/0242l,1,0
336584.wav,Coin_(dropping),/m/0242l,1,0
276115.wav,Coin_(dropping),/m/0242l,1,0
276126.wav,Coin_(dropping),/m/0242l,1,0
276129.wav,Coin_(dropping),/m/0242l,1,0
276132.wav,Coin_(dropping),/m/0242l,1,0
276136.wav,Coin_(dropping),/m/0242l,1,0
276170.wav,Coin_(dropping),/m/0242l,1,0
276175.wav,Coin_(dropping),/m/0242l,1,0
276184.wav,Coin_(dropping),/m/0242l,1,0
276191.wav,Coin_(dropping),/m/0242l,1,0
276201.wav,Coin_(dropping),/m/0242l,1,0
276206.wav,Coin_(dropping),/m/0242l,1,0
276226.wav,Coin_(dropping),/m/0242l,1,0
270405.wav,Coin_(dropping),/m/0242l,1,0
270406.wav,Coin_(dropping),/m/0242l,1,0
276111.wav,Coin_(dropping),/m/0242l,1,0
276113.wav,Coin_(dropping),/m/0242l,1,0
276114.wav,Coin_(dropping),/m/0242l,1,0
276119.wav,Coin_(dropping),/m/0242l,1,0
276130.wav,Coin_(dropping),/m/0242l,1,0
276135.wav,Coin_(dropping),/m/0242l,1,0
276147.wav,Coin_(dropping),/m/0242l,1,0
276159.wav,Coin_(dropping),/m/0242l,1,0
276173.wav,Coin_(dropping),/m/0242l,1,0
276177.wav,Coin_(dropping),/m/0242l,1,0
276200.wav,Coin_(dropping),/m/0242l,1,0
276217.wav,Coin_(dropping),/m/0242l,1,0
270408.wav,Coin_(dropping),/m/0242l,1,0
276108.wav,Coin_(dropping),/m/0242l,1,0
276128.wav,Coin_(dropping),/m/0242l,1,0
276137.wav,Coin_(dropping),/m/0242l,1,0
148586.wav,Piano,/m/05r5c,0,0
91042.wav,Walk_or_footsteps,/m/07pbtc8,0,0
276165.wav,Coin_(dropping),/m/0242l,0,1
400333.wav,Piano,/m/05r5c,0,0
414893.wav,Piano,/m/05r5c,0,0
349690.wav,Coin_(dropping),/m/0242l,0,0
58974.wav,Acoustic_guitar,/m/042v_gx,0,0
203487.wav,Piano,/m/05r5c,0,0
174629.wav,Coin_(dropping),/m/0242l,0,0
60766.wav,Coin_(dropping),/m/0242l,0,0
252356.wav,Piano,/m/05r5c,0,0
72941.wav,Piano,/m/05r5c,0,0
28612.wav,Piano,/m/05r5c,0,0
361346.wav,Coin_(dropping),/m/0242l,0,0
432042.wav,Piano,/m/05r5c,0,0
276150.wav,Coin_(dropping),/m/0242l,0,0
407141.wav,Coin_(dropping),/m/0242l,0,0
185733.wav,Coin_(dropping),/m/0242l,0,0
382466.wav,Piano,/m/05r5c,0,0
154354.wav,Coin_(dropping),/m/0242l,0,1
277715.wav,Walk_or_footsteps,/m/07pbtc8,0,0
29638.wav,Coin_(dropping),/m/0242l,0,0
178078.wav,Coin_(dropping),/m/0242l,0,0
415686.wav,Bass_guitar,/m/018vs,0,0
148270.wav,Piano,/m/05r5c,0,0
214510.wav,Coin_(dropping),/m/0242l,0,0
84533.wav,Coin_(dropping),/m/0242l,0,0
384034.wav,Wind,/m/03m9d0z,0,0
316087.wav,Piano,/m/05r5c,0,0
6244.wav,Coin_(dropping),/m/0242l,0,1
101006.wav,Engine,/m/02mk9,0,0
181746.wav,Piano,/m/05r5c,0,0
277215.wav,Coin_(dropping),/m/0242l,0,0
82443.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
101792.wav,Coin_(dropping),/m/0242l,0,1
392122.wav,Coin_(dropping),/m/0242l,0,0
277093.wav,Piano,/m/05r5c,0,0
208531.wav,Walk_or_footsteps,/m/07pbtc8,0,0
207765.wav,Coin_(dropping),/m/0242l,0,0
45807.wav,Coin_(dropping),/m/0242l,0,0
276145.wav,Coin_(dropping),/m/0242l,0,0
91994.wav,Engine,/m/02mk9,0,0
171822.wav,Piano,/m/05r5c,0,0
399645.wav,Piano,/m/05r5c,0,0
235279.wav,Coin_(dropping),/m/0242l,0,0
253241.wav,Piano,/m/05r5c,0,0
136812.wav,Engine,/m/02mk9,0,0
48290.wav,Engine,/m/02mk9,0,0
384000.wav,Coin_(dropping),/m/0242l,0,0
368754.wav,Piano,/m/05r5c,0,0
384116.wav,Engine,/m/02mk9,1,0
384121.wav,Engine,/m/02mk9,1,0
338127.wav,Engine,/m/02mk9,1,0
338128.wav,Engine,/m/02mk9,1,0
38682.wav,Engine,/m/02mk9,1,0
38683.wav,Engine,/m/02mk9,1,0
386792.wav,Engine,/m/02mk9,1,0
386793.wav,Engine,/m/02mk9,1,0
386800.wav,Engine,/m/02mk9,1,0
423210.wav,Engine,/m/02mk9,1,0
423267.wav,Engine,/m/02mk9,1,0
68662.wav,Engine,/m/02mk9,1,0
68709.wav,Engine,/m/02mk9,1,0
222807.wav,Engine,/m/02mk9,1,0
222808.wav,Engine,/m/02mk9,1,0
36836.wav,Engine,/m/02mk9,1,0
36837.wav,Engine,/m/02mk9,1,0
336549.wav,Engine,/m/02mk9,1,0
420940.wav,Engine,/m/02mk9,1,0
420938.wav,Engine,/m/02mk9,1,0
127980.wav,Engine,/m/02mk9,1,0
127981.wav,Engine,/m/02mk9,1,0
152660.wav,Engine,/m/02mk9,1,0
152661.wav,Engine,/m/02mk9,1,0
141525.wav,Engine,/m/02mk9,1,0
141528.wav,Engine,/m/02mk9,1,0
141530.wav,Engine,/m/02mk9,1,0
141531.wav,Engine,/m/02mk9,1,0
141532.wav,Engine,/m/02mk9,1,0
